Product_Name,Brand,Product_Type,Supplement_Form,Ingredient,Alt_Ingredient_Name,Dosage,Unit,Ingredient_Category,Species,Plant_Part,Claims,Suggested_Use
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Folate,,1360.0,mcg DFE,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Folic Acid,,800.0,mcg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Vitamin B12,,25.0,mcg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Biotin,,600.0,mcg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Pantothenic Acid,,10.0,mg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Choline,,50.0,mg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Calcium,,200.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Iodine,,150.0,mcg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Magnesium,,100.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Zinc,,15.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Selenium,,55.0,mcg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Copper,,1.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Manganese,,2.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Chromium,,120.0,mcg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Molybdenum,,80.0,mcg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Potassium,,75.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Cranberry concentrate,,400.0,mg,botanical,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Inositol,,25.0,mg,non-nutrient/non-botanical,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Boron,,1.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
The Vitamin Shoppe Women's Complete Vitamin Packs Daily Multivitamin,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Lutein,,250.0,mcg,non-nutrient/non-botanical,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: Take one Women’s Complete Vitamin Pack daily with a meal.
"
Kirkland Signature Extra Strength Vitamin D3 2000 IU,Kirkland Signature,"DIETARY SUPPLEMENT, VITAMIN [A1302]",SOFTGEL CAPSULE [E0161],Vitamin D3, (50 mcg),2000.0,IU,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested Use: Take one softgel daily with a full glass of water preferably with a meal.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Calories,,5.0,Calorie(s),other,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Total Carbohydrate,,1.0,Gram(s),sugar,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Vitamin A,,2500.0,IU,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Vitamin C,,590.0,mg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Vitamin D3,,500.0,IU,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Vitamin E,,250.0,IU,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Vitamin K,,30.0,mcg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Thiamin,,51.5,mg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Riboflavin,,51.7,mg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Niacin,,70.0,mg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Vitamin B6,,53.0,mg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Folic Acid,,900.0,mcg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Vitamin B12,,75.0,mcg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Biotin,,80.0,mcg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Pantothenic Acid,,60.0,mg,vitamin,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Calcium,,1220.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Phosphorus,,110.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Iodine,,150.0,mcg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Magnesium,,50.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Zinc,,11.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Selenium,,55.0,mcg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Copper,,0.9,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Manganese,,2.3,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Chromium,,45.0,mcg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Molybdenum,,45.0,mcg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Chloride,,72.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Potassium,,80.0,mg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Boron,,150.0,mcg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
Kirkland Signature Active Vitamin Pack,Kirkland Signature,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]","SUPPLEMENT FORM, OTHER [E0172]",Nickel,,5.0,mcg,mineral,,,"NUTRITION-RELATED CLAIM OR USE [P0065], OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], HEALTH-RELATED CLAIM OR USE [P0124], QUALIFIED HEALTH CLAIM [P0264], STRUCTURE/FUNCTION CLAIM [P0265]","Suggested use: Take one (1) packet daily or as directed by a physician.
"
